,Revenue,Cost of Goods Sold,SG&A,EBIT,Net Income,Cash and Cash Equivalents,Recievables,Inventories,Other Current Assets,PP&E,Other Assets,Debt in Current Liabilities,Accounts Payable,Taxes Payable,Other Current Liabilities,Total Liabilities,timestemp,EBIT/EV,gevkey,gvkey
15,0.1347195953130722,0.1061936467885971,0.23589937388896942,0.7254050970077515,0.68313068151474,0.17599527537822723,0.19863002002239227,0.41586169600486755,0.26291725039482117,0.3125487267971039,0.20495615899562836,0.25153782963752747,0.11992596089839935,0.2990795373916626,0.3475492596626282,0.33557820320129395,1993-12-31,0.02305404837404558,1209,1209
16,0.1340014934539795,0.10566381365060806,0.2353852540254593,0.7246925830841064,0.6823822855949402,0.17614991962909698,0.19753754138946533,0.4145084321498871,0.2623269259929657,0.31124845147132874,0.20475441217422485,0.251470685005188,0.11973676085472107,0.2978174090385437,0.34751057624816895,0.33428311347961426,1994-03-31,0.005093568942060089,1209,1209
17,0.14175920188426971,0.1118212565779686,0.23963713645935059,0.729564368724823,0.6877112984657288,0.17454715073108673,0.20935218036174774,0.4273536205291748,0.2685977518558502,0.32563939690589905,0.20764398574829102,0.2542356848716736,0.12202872335910797,0.30460548400878906,0.35073262453079224,0.34855130314826965,1994-06-30,0.01809123030542394,1209,1209
18,0.14431360363960266,0.11391279846429825,0.24115034937858582,0.731428325176239,0.6896722912788391,0.17409051954746246,0.21330125629901886,0.4314398765563965,0.2702500522136688,0.33031025528907776,0.2085118293762207,0.25477296113967896,0.12284164130687714,0.3066086173057556,0.3516804277896881,0.35309815406799316,1994-09-30,0.02148795726053058,1209,1209
19,0.14924386143684387,0.11809825897216797,0.24282988905906677,0.7324535846710205,0.6910394430160522,0.17314974963665009,0.22077980637550354,0.43823346495628357,0.2743154466152191,0.33953383564949036,0.21077565848827362,0.2580162286758423,0.12439385056495667,0.30639928579330444,0.35557103157043457,0.3622426986694336,1994-12-31,0.024693295515861316,1209,1209
20,0.1579875946044922,0.12616844475269318,0.24531151354312897,0.7333381175994873,0.6923802495002747,0.1717708557844162,0.23423103988170624,0.4485771358013153,0.279991090297699,0.35594046115875244,0.2150813341140747,0.2639320194721222,0.1275814324617386,0.30050384998321533,0.3640764355659485,0.37818795442581177,1995-03-31,0.022277857414902718,1209,1209
21,0.16216780245304108,0.13016001880168915,0.24656131863594055,0.7339823842048645,0.6931582093238831,0.17127110064029694,0.2406977117061615,0.45323070883750916,0.28226473927497864,0.36360740661621094,0.21705235540866852,0.26635807752609253,0.12919308245182037,0.297573059797287,0.3679971992969513,0.38560327887535095,1995-06-30,0.022817198953392338,1209,1209
22,0.18193469941616058,0.14916583895683289,0.24904793500900269,0.7316389679908752,0.6914999485015869,0.1694394052028656,0.2704809904098511,0.4730261564254761,0.29752790927886963,0.39899715781211853,0.22685176134109497,0.2835850417613983,0.13595549762248993,0.28196898102760315,0.38944506645202637,0.4214991629123688,1995-09-30,0.02177877614774277,1209,1209
23,0.18923823535442352,0.1564628779888153,0.24986036121845245,0.7310474514961243,0.6909497380256653,0.16916140913963318,0.2814601957798004,0.4797883629798889,0.3029063642024994,0.41153594851493835,0.23020465672016144,0.2896135151386261,0.13846749067306519,0.27682366967201233,0.3970390260219574,0.43445101380348206,1995-12-31,0.02085196434626876,1209,1209
24,0.20870091021060944,0.17730900645256042,0.2537582516670227,0.7334656119346619,0.6926448941230774,0.169716015458107,0.3111174702644348,0.4963632822036743,0.31248238682746887,0.44315505027770996,0.23804759979248047,0.30016112327575684,0.14615696668624878,0.2651122212409973,0.4143463671207428,0.46676450967788696,1996-03-31,0.029170597403622614,1209,1209
25,0.19603542983531952,0.16375121474266052,0.2517395615577698,0.7326626181602478,0.6923010945320129,0.1693008840084076,0.29196009039878845,0.48575225472450256,0.3053453862667084,0.4227070212364197,0.23290234804153442,0.2923012375831604,0.14134156703948975,0.27263808250427246,0.40270423889160156,0.44554463028907776,1996-06-30,0.02078020601452508,1209,1209
26,0.22087471187114716,0.19075918197631836,0.2550068795681,0.7337473034858704,0.6922522783279419,0.17047689855098724,0.3294728696346283,0.5060122013092041,0.32004687190055847,0.46240681409835815,0.24276316165924072,0.3087359666824341,0.15056225657463074,0.2577122449874878,0.42605334520339966,0.487318217754364,1996-09-30,0.01989829015874937,1209,1209
27,0.28461000323295593,0.2725512683391571,0.2654503583908081,0.7452674508094788,0.6958462595939636,0.18411731719970703,0.4244529902935028,0.545444130897522,0.344975084066391,0.5495620369911194,0.2643199563026428,0.33447155356407166,0.1801992505788803,0.23446521162986755,0.47357380390167236,0.5833003520965576,1996-12-31,0.01846504276464883,1209,1209
28,0.2843175232410431,0.2720940411090851,0.2673134505748749,0.7449700236320496,0.6962043642997742,0.18447518348693848,0.4225819408893585,0.5433775186538696,0.34153470396995544,0.5465646982192993,0.265646368265152,0.3289022147655487,0.18238191306591034,0.23928198218345642,0.4687345325946808,0.5789387822151184,1997-03-31,0.018499528314716504,1209,1209
29,0.28490757942199707,0.2729516923427582,0.26817643642425537,0.7446707487106323,0.696082353591919,0.18499170243740082,0.42267119884490967,0.5426231026649475,0.34039127826690674,0.5459715127944946,0.26662206649780273,0.32674023509025574,0.18388551473617554,0.24155177175998688,0.46696048974990845,0.5779386758804321,1997-06-30,0.01720719702066634,1209,1209
30,0.26216113567352295,0.24189792573451996,0.26360729336738586,0.7406651377677917,0.6950888633728027,0.178680881857872,0.3899022042751312,0.5311855673789978,0.3338746130466461,0.5180673003196716,0.25823840498924255,0.32110491394996643,0.1711832731962204,0.24615424871444702,0.45349499583244324,0.5471246838569641,1997-09-30,0.016995773135778318,1209,1209
31,0.1781155914068222,0.1463879942893982,0.25085678696632385,0.7345551252365112,0.6937106847763062,0.17222845554351807,0.2640465199947357,0.4669627845287323,0.29008832573890686,0.38932088017463684,0.22523654997348785,0.27302390336990356,0.1371147334575653,0.2923904061317444,0.38015684485435486,0.41167691349983215,1997-12-31,0.024579198984003948,1209,1209
32,0.2056678980588913,0.17406891286373138,0.2533011734485626,0.733248770236969,0.6925458312034607,0.16961488127708435,0.306535005569458,0.4938010275363922,0.3106772303581238,0.43830615282058716,0.2368658483028412,0.2982320487499237,0.14505328238010406,0.2667272984981537,0.41160884499549866,0.46169593930244446,1998-03-31,0.017704009966530317,1209,1209
33,0.2359354943037033,0.2084714025259018,0.2575080394744873,0.7360503077507019,0.6932411789894104,0.17238934338092804,0.3521920144557953,0.5168454051017761,0.3267930746078491,0.4847453832626343,0.2481129914522171,0.3160252869129181,0.1568208783864975,0.25047606229782104,0.43849557638168335,0.5111809968948364,1998-06-30,0.021292685206426888,1209,1209
34,0.23427292704582214,0.20621539652347565,0.255741149187088,0.7335944771766663,0.6910105347633362,0.1720343679189682,0.34950098395347595,0.5157919526100159,0.32893696427345276,0.48288029432296753,0.24777977168560028,0.3188462257385254,0.1554395854473114,0.2501014173030853,0.4391132891178131,0.5099443197250366,1998-09-30,0.025584636672115347,1209,1209
35,0.2784108817577362,0.26374033093452454,0.26308274269104004,0.7439077496528625,0.6951507329940796,0.18184411525726318,0.4162098467350006,0.5435216426849365,0.3453235924243927,0.5435742735862732,0.26141971349716187,0.3362981081008911,0.1753777712583542,0.23289614915847778,0.47262755036354065,0.577113687992096,1998-12-31,0.019211213179214263,1209,1209
36,0.26986590027809143,0.25184503197669983,0.26140785217285156,0.7413910031318665,0.6940571069717407,0.17939749360084534,0.40334469079971313,0.5387352705001831,0.342948317527771,0.5325707197189331,0.25889652967453003,0.3339571952819824,0.1710791289806366,0.2354179471731186,0.4669225811958313,0.5647844076156616,1999-03-31,0.01834145881090101,1209,1209
37,0.2721477746963501,0.25498858094215393,0.26058316230773926,0.7404444813728333,0.6926116347312927,0.18025408685207367,0.4066777527332306,0.5399928689002991,0.34591439366340637,0.5359638929367065,0.2597004473209381,0.3375093340873718,0.17174726724624634,0.23398666083812714,0.47008171677589417,0.5693777203559875,1999-06-30,0.014878262455929247,1209,1209
38,0.26389938592910767,0.24352847039699554,0.25520065426826477,0.7320047616958618,0.6853991150856018,0.1788402944803238,0.3932661712169647,0.5344383120536804,0.3507585823535919,0.525647759437561,0.25826817750930786,0.3435766100883484,0.16682098805904388,0.2359398454427719,0.4683539569377899,0.5603180527687073,1999-09-30,0.02411164631659374,1209,1209
39,0.278527170419693,0.26463931798934937,0.2518515884876251,0.7280674576759338,0.6780107021331787,0.18528904020786285,0.41457605361938477,0.5414999723434448,0.3659418225288391,0.5461835265159607,0.26350128650665283,0.3615383803844452,0.17273078858852386,0.22882579267024994,0.4856660068035126,0.5876976251602173,1999-12-31,0.009429075048873213,1209,1209
40,0.2793746292591095,0.26545941829681396,0.25866326689720154,0.7374250888824463,0.6880077123641968,0.18367816507816315,0.41667240858078003,0.5428200960159302,0.3537837564945221,0.5454620718955994,0.26279154419898987,0.3464435636997223,0.1750398725271225,0.23141641914844513,0.4782246947288513,0.582409143447876,2000-03-31,0.01082070810379306,1209,1209
41,0.30027705430984497,0.29763203859329224,0.26080507040023804,0.7428964376449585,0.6884210705757141,0.1924491673707962,0.4487270712852478,0.5533021092414856,0.36210259795188904,0.5724129676818848,0.2685725688934326,0.35595840215682983,0.1859443187713623,0.22446326911449432,0.4944292902946472,0.6148980855941772,2000-06-30,-0.027585913666676273,1209,1209
42,0.2794244885444641,0.2652084529399872,0.2632935643196106,0.743828296661377,0.6949436664581299,0.18230600655078888,0.4174872934818268,0.5437303185462952,0.34554511308670044,0.5445346236228943,0.2619680166244507,0.33632367849349976,0.17617309093475342,0.23314999043941498,0.47293877601623535,0.5782391428947449,2000-09-30,0.035703621118086976,1209,1209
43,0.3023635149002075,0.29895544052124023,0.26930752396583557,0.749798059463501,0.6972194910049438,0.19044777750968933,0.45044323801994324,0.5534852743148804,0.34892094135284424,0.570448637008667,0.270480751991272,0.3378298282623291,0.19090133905410767,0.23140980303287506,0.4833984076976776,0.6069372296333313,2000-12-31,0.02104406483284957,1209,1209
44,0.30768367648124695,0.30747830867767334,0.26959526538848877,0.7513418793678284,0.6973093152046204,0.1927010416984558,0.45892614126205444,0.5563969612121582,0.35155919194221497,0.5776239037513733,0.2717456519603729,0.3411816656589508,0.19340407848358154,0.2288723737001419,0.48818954825401306,0.6157660484313965,2001-03-31,0.016276853220628756,1209,1209
45,0.2913459241390228,0.28246796131134033,0.2660198509693146,0.7480907440185547,0.6970518231391907,0.18601563572883606,0.4355689585208893,0.5501667261123657,0.34801045060157776,0.5594726204872131,0.26534491777420044,0.3386490046977997,0.18250443041324615,0.22993594408035278,0.48028653860092163,0.5949200987815857,2001-06-30,0.018553466132980586,1209,1209
46,0.27496594190597534,0.2589063048362732,0.26140087842941284,0.7415503859519958,0.693281352519989,0.18104670941829681,0.410901814699173,0.5415320992469788,0.3462279438972473,0.5394503474235535,0.26054373383522034,0.33763670921325684,0.17330527305603027,0.2334512621164322,0.47154921293258667,0.5731270909309387,2001-09-30,0.01721916915522071,1209,1209
47,0.2711714208126068,0.25361379981040955,0.26188862323760986,0.7419390082359314,0.6944414973258972,0.17974357306957245,0.405259370803833,0.5394251942634583,0.3429572880268097,0.5341048836708069,0.2593241035938263,0.33377331495285034,0.1718652844429016,0.23538406193256378,0.4673939049243927,0.5663619637489319,2001-12-31,0.015849804798464394,1209,1209
48,0.24932284653186798,0.22499611973762512,0.25988858938217163,0.7386837005615234,0.6944133639335632,0.17471353709697723,0.3722979426383972,0.5257298350334167,0.33198899030685425,0.5036303400993347,0.25260233879089355,0.3214191794395447,0.1627347767353058,0.24509909749031067,0.44869792461395264,0.5316182971000671,2002-03-31,0.01713590978350921,1209,1209
49,0.2724519968032837,0.2553929090499878,0.26325109601020813,0.7432360649108887,0.6957049369812012,0.18008814752101898,0.40698105096817017,0.539801836013794,0.3413178324699402,0.534997284412384,0.2598823010921478,0.331355482339859,0.17321911454200745,0.23638522624969482,0.46640294790267944,0.5667195916175842,2002-06-30,0.017583997916791418,1209,1209
50,0.27968326210975647,0.2654801607131958,0.26403525471687317,0.7446004152297974,0.6958033442497253,0.18223528563976288,0.41784247756004333,0.5438644886016846,0.3444859981536865,0.544540286064148,0.2620570957660675,0.3348260819911957,0.1765991896390915,0.23379313945770264,0.4720664620399475,0.5777910947799683,2002-09-30,0.020711499349754192,1209,1209
51,0.31691259145736694,0.3204779624938965,0.27628105878829956,0.7506062984466553,0.6972373127937317,0.19611892104148865,0.4678735136985779,0.5553202629089355,0.3463978171348572,0.5813642144203186,0.2800799608230591,0.33057719469070435,0.20573073625564575,0.23941422998905182,0.4809819459915161,0.6167879104614258,2002-12-31,0.018349385723230426,1209,1209
52,0.3556972146034241,0.37575262784957886,0.3024309575557709,0.7453296780586243,0.6943119764328003,0.20840850472450256,0.5087074637413025,0.5544859766960144,0.3347640335559845,0.6023984551429749,0.3174993693828583,0.30132240056991577,0.26028501987457275,0.2790970206260681,0.45583897829055786,0.6264891028404236,2003-03-31,0.01675487476023475,1209,1209
53,0.4017900824546814,0.4378224313259125,0.3437630534172058,0.7398650646209717,0.6949979662895203,0.21633994579315186,0.5617628693580627,0.5596231818199158,0.32775577902793884,0.631280779838562,0.37469831109046936,0.2724038362503052,0.34589412808418274,0.34233057498931885,0.4094958007335663,0.6315622329711914,2003-06-30,0.004983938182430349,1209,1209
54,0.39912551641464233,0.43437907099723816,0.3411862552165985,0.739274263381958,0.6941829919815063,0.2165762484073639,0.5580436587333679,0.5582825541496277,0.3277249336242676,0.6287509799003601,0.37153783440589905,0.2730802595615387,0.3415279984474182,0.34038999676704407,0.41137978434562683,0.6304895877838135,2003-09-30,0.016842446793602736,1209,1209
55,0.5654757618904114,0.6077318787574768,0.55027174949646,0.8123378753662109,0.7878493070602417,0.1883407086133957,0.7910882234573364,0.716964602470398,0.4475371539592743,0.813724935054779,0.5951350927352905,0.35301417112350464,0.6787131428718567,0.5257554054260254,0.237947016954422,0.733354926109314,2003-12-31,0.015121165895305553,1209,1209
56,0.586248517036438,0.6236748099327087,0.578922688961029,0.8255681395530701,0.8036888837814331,0.18100202083587646,0.8132716417312622,0.7425217032432556,0.4714128077030182,0.834186851978302,0.6207361817359924,0.37753117084503174,0.7116837501525879,0.5409979224205017,0.22071680426597595,0.7498822212219238,2004-03-31,0.016699544467861354,1209,1209
57,0.6147887706756592,0.6447685360908508,0.6177135109901428,0.8430805802345276,0.8247095942497253,0.17138700187206268,0.8405731320381165,0.7761725187301636,0.5062004923820496,0.859633207321167,0.6545885801315308,0.4146813154220581,0.7538897395133972,0.5623739957809448,0.19804733991622925,0.7723422050476074,2004-06-30,0.018159388269234283,1209,1209
58,0.5383041501045227,0.5854461789131165,0.5129249095916748,0.7950747609138489,0.7671837210655212,0.19703932106494904,0.7588469982147217,0.6832302212715149,0.41750138998031616,0.7845985293388367,0.5606035590171814,0.32435372471809387,0.6312844157218933,0.5031216144561768,0.2624056041240692,0.7116448283195496,2004-09-30,0.017512828627902852,1209,1209
59,0.6515597701072693,0.670757532119751,0.667485237121582,0.8658934831619263,0.8516684174537659,0.15898902714252472,0.871219277381897,0.8173274397850037,0.5525433421134949,0.8881871700286865,0.6955853700637817,0.4644843637943268,0.8023731708526611,0.5922710299491882,0.16999685764312744,0.8000028729438782,2004-12-31,0.01691901799317701,1209,1209
60,0.6456035375595093,0.6666752099990845,0.6596933603286743,0.8625888228416443,0.8476786017417908,0.16118034720420837,0.8667004108428955,0.8110384345054626,0.544928789138794,0.8838930130004883,0.68887859582901,0.4554368853569031,0.7952272295951843,0.5886483192443848,0.1739882081747055,0.7955387234687805,2005-03-31,0.01660252431644734,1209,1209
61,0.6339791417121887,0.6584749221801758,0.6440367698669434,0.8553881049156189,0.8392018675804138,0.16494150459766388,0.8572850823402405,0.7982207536697388,0.5300509929656982,0.8751348853111267,0.6761592030525208,0.43962451815605164,0.7801541090011597,0.5785964131355286,0.18287988007068634,0.786849856376648,2005-06-30,0.01752923550561878,1209,1209
62,0.5530756115913391,0.5976244211196899,0.5332058072090149,0.8044136166572571,0.7783858776092529,0.19194817543029785,0.7767525911331177,0.7016745209693909,0.4333246946334839,0.8007798790931702,0.5796585083007812,0.3396734893321991,0.6569759845733643,0.5142921805381775,0.24941270053386688,0.7234638333320618,2005-09-30,0.01891068628532669,1209,1209
63,0.6424840688705444,0.6643924117088318,0.6549565196037292,0.8597370982170105,0.8446217775344849,0.1619696319103241,0.8640108704566956,0.8071723580360413,0.5410965085029602,0.8815979361534119,0.6859048008918762,0.45346930623054504,0.7908235788345337,0.5829793214797974,0.1772949993610382,0.7935359477996826,2005-12-31,0.017779468400736503,1209,1209
64,0.6538153886795044,0.6722400784492493,0.6701450943946838,0.8666292428970337,0.8527445793151855,0.15803402662277222,0.8728064894676208,0.8194278478622437,0.5555180311203003,0.8898073434829712,0.6983208656311035,0.46932294964790344,0.8048171997070312,0.5919176936149597,0.16901060938835144,0.8018734455108643,2006-03-31,0.017379348572056228,1209,1209
65,0.653998076915741,0.67242431640625,0.6699177026748657,0.8660455346107483,0.8522953391075134,0.15828512609004974,0.8729077577590942,0.8191894292831421,0.5562459230422974,0.8900107145309448,0.6984922289848328,0.4715588688850403,0.8051556944847107,0.5909507870674133,0.16922056674957275,0.802387535572052,2006-06-30,0.018709191725463918,1209,1209
66,0.6085487604141235,0.6402620077133179,0.608673095703125,0.838364839553833,0.8194061517715454,0.17379288375377655,0.8348721861839294,0.7683911323547363,0.49898841977119446,0.8544957041740417,0.6471683382987976,0.40872904658317566,0.7449957132339478,0.5559656023979187,0.203495055437088,0.7680648565292358,2006-09-30,0.012916586770231293,1209,1209
67,0.6578191518783569,0.6752172708511353,0.6743073463439941,0.8673880696296692,0.8542083501815796,0.15769971907138824,0.8757833242416382,0.8225898742675781,0.562063455581665,0.8928139805793762,0.7023867964744568,0.4798319339752197,0.8101549744606018,0.5931865572929382,0.166716530919075,0.805772066116333,2006-12-31,0.01917730986778825,1209,1209
68,0.6675172448158264,0.6818525791168213,0.6870872378349304,0.8731019496917725,0.8609286546707153,0.1542949080467224,0.8827875852584839,0.8326635360717773,0.5746024250984192,0.8993521332740784,0.7128894329071045,0.49394646286964417,0.8213998079299927,0.600648045539856,0.15991900861263275,0.8127477765083313,2007-03-31,0.017900869013286018,1209,1209
69,0.6624229550361633,0.6785242557525635,0.6798771023750305,0.8694135546684265,0.8568539619445801,0.15678055584430695,0.8792146444320679,0.8269012570381165,0.5687676072120667,0.8960941433906555,0.7070555090904236,0.488755464553833,0.8159831762313843,0.5964311957359314,0.16354422271251678,0.8096074461936951,2007-06-30,0.018457833551236574,1209,1209
70,0.6444350481033325,0.6660038232803345,0.6563616991043091,0.8591869473457336,0.8446107506752014,0.16256336867809296,0.8656275868415833,0.8081139922142029,0.5451050996780396,0.8833519816398621,0.6875130534172058,0.46131375432014465,0.7939862608909607,0.5828161239624023,0.17637138068675995,0.7961423397064209,2007-09-30,0.01729172985094728,1209,1209
71,0.660906970500946,0.677455723285675,0.677971363067627,0.8686480522155762,0.8559024930000305,0.15716877579689026,0.8780955076217651,0.8254183530807495,0.566658616065979,0.895036518573761,0.7054901719093323,0.48610618710517883,0.8141267895698547,0.5953003764152527,0.16460491716861725,0.8084121942520142,2007-12-31,0.01626847466130757,1209,1209
72,0.663927435874939,0.6795023083686829,0.6820235848426819,0.8705200552940369,0.8580729961395264,0.1560213714838028,0.8802762031555176,0.8286238312721252,0.5704646706581116,0.8970616459846497,0.7087966203689575,0.4902476668357849,0.8175774812698364,0.5976474285125732,0.16247624158859253,0.8105257749557495,2008-03-31,0.01894282770203186,1209,1209
73,0.6312445998191833,0.6581240892410278,0.6342254877090454,0.8452177047729492,0.8303830623626709,0.1736476719379425,0.855704665184021,0.789004921913147,0.5348588228225708,0.8747426271438599,0.6690762639045715,0.4597635865211487,0.7813845276832581,0.5724775195121765,0.18618334829807281,0.7907499074935913,2008-06-30,0.008548623727363288,1209,1209
74,0.6489052176475525,0.6688635349273682,0.6636139154434204,0.8637065291404724,0.849294900894165,0.15980438888072968,0.8690900802612305,0.8141732811927795,0.5492685437202454,0.8863245248794556,0.6928786039352417,0.4623645544052124,0.7988995909690857,0.5882793068885803,0.17248938977718353,0.7982929944992065,2008-09-30,0.02153219311625676,1209,1209
75,0.649999737739563,0.6701538562774658,0.6628229022026062,0.8612541556358337,0.8475172519683838,0.16190922260284424,0.8700270652770996,0.8132020831108093,0.5536214709281921,0.8876014947891235,0.6931100487709045,0.4729990065097809,0.8016895651817322,0.5867747664451599,0.1724347621202469,0.8011223077774048,2008-12-31,0.008046631361022903,1209,1209
76,0.6603831648826599,0.6767961382865906,0.678682267665863,0.8703328967094421,0.8571645021438599,0.15589527785778046,0.8776572942733765,0.8262170553207397,0.5641740560531616,0.8943645358085632,0.7054538130760193,0.47920575737953186,0.8127098083496094,0.5969412922859192,0.16438695788383484,0.8067439794540405,2009-03-31,0.019398971522767924,1209,1209
77,0.6504626870155334,0.6699531674385071,0.6654507517814636,0.8642895221710205,0.8500931859016418,0.15933333337306976,0.8702267408370972,0.8156462907791138,0.551456093788147,0.8874489665031433,0.6946731209754944,0.46545180678367615,0.8007901906967163,0.5887764096260071,0.1715977042913437,0.79958176612854,2009-06-30,0.00973696789566052,1209,1209
78,0.4389095902442932,0.48495858907699585,0.3829682171344757,0.7429282069206238,0.7029411196708679,0.2183646708726883,0.6140851974487305,0.5771402716636658,0.3379800617694855,0.6663963794708252,0.42566853761672974,0.26780542731285095,0.4263087213039398,0.3952672481536865,0.36773157119750977,0.6442736387252808,2009-09-30,0.017850446664051483,1209,1209
79,0.6656215786933899,0.680355429649353,0.6856467127799988,0.8734825253486633,0.860853910446167,0.15398871898651123,0.8814491629600525,0.8316922187805176,0.5708457231521606,0.8979023694992065,0.7111003398895264,0.48662278056144714,0.8187316060066223,0.6009694933891296,0.16071733832359314,0.810489296913147,2009-12-31,0.017456586865649583,1209,1209
80,0.669090747833252,0.6827402114868164,0.690013587474823,0.8752409815788269,0.8630098104476929,0.15287624299526215,0.8838813900947571,0.835081160068512,0.5755274295806885,0.9002152681350708,0.7148349285125732,0.4924432933330536,0.8227117657661438,0.6031886339187622,0.1584533303976059,0.8131075501441956,2010-03-31,0.01867682270669263,1209,1209
81,0.6702626347541809,0.6835397481918335,0.6918274760246277,0.8763682842254639,0.864187479019165,0.15242214500904083,0.8847646713256836,0.836518406867981,0.5768401026725769,0.9009623527526855,0.715957522392273,0.4928983747959137,0.8240780830383301,0.6052232384681702,0.15731944143772125,0.8137597441673279,2010-06-30,0.020698034115129767,1209,1209
